chunk_id,pmid,year,title,text_chunk
3686e672-580f-4002-8565-d76eb9dd1138,20123669,2010,"Costs of inpatient care among Medicare beneficiaries with heart failure, 2001 to 2004","Costs of inpatient care among Medicare beneficiaries with heart failure, 2001 to 2004. Background: Inpatient care is the primary driver of costs for patients with heart failure. It is unclear whether recent advances in heart failure care have reduced the costs to Medicare for the care of inpatients with heart failure. Methods and results: In a retrospective cohort study of 1 363 977 elderly Medicare beneficiaries hospitalized with heart failure between January 1, 2001, and December 31, 2004, we examined costs to Medicare for all inpatient care, inpatient cardiovascular care, and inpatient heart failure care and the adjusted relationships between patient characteristics and costs. Among 1 363 977 Medicare beneficiaries with an index heart failure hospitalization, 901 885 (66%) had a subsequent inpatient claim during the following year. Noncardiovascular costs accounted for 57% of total inpatient costs, and costs associated with heart failure hospitalizations accounted for 15% of total inpatient costs. No significant changes occurred in total, cardiovascular, and heart failure inpatient costs over time. Conclusions: The costs of inpatient care for patients with heart failure are high, but most subsequent inpatient costs are attributable to noncardiovascular and non-heart failure admissions. Further research is needed to identify predictors of costs, so that patients can be stratified according to risk, and to evaluate strategies that target primary cost drivers for patients with heart failure."
5f6a903c-5e57-4965-b5f3-bc3f62b637cd,18602947,2008,Impaired energetics in heart failure - a new therapeutic target,"Impaired energetics in heart failure - a new therapeutic target. Heart failure is a syndrome of huge and growing importance worldwide. It is widely accepted that the energy status of the myocardium in heart failure is impaired, irrespective of etiology. Agents which modify cardiac substrate utilisation have the potential to ameliorate this energy deficiency by increasing cardiac mechanical efficiency. This may represent a new therapeutic paradigm in heart failure. In this review we discuss existing and new agents that alter cardiac substrate use and summarise the data on clinical efficacy."
bfe480c3-1a6c-46d1-a48a-389bf4317d52,19432220,2008,[Characteristics of systemic inflammatory reaction in elderly patients of different age with the chronic heart failure],"[Characteristics of systemic inflammatory reaction in elderly patients of different age with the chronic heart failure]. The peculiarities of development systemic inflammatory reactions during the chronic heart failure were studied in the research. The patients with different severity of the chronic heart failure and different clinical course were examined at the beginning and in the dynamics of the clinical observation. The functional activity of neutrophils, pro- and antioxidant activity of serum were estimated in these patients. It was found that the functional activity of neutrophils in the course of systemic inflammatory reactions during the chronic heart failure decreased against the misbalances between pro- and antioxidative"
5e27525f-cffb-42fb-b6fe-e012120528d4,12439355,2001,Pathophysiology and clinical spectrum of acute congestive heart failure,"Pathophysiology and clinical spectrum of acute congestive heart failure. This article reviews the current understanding of the pathophysiology and clinical spectrum of heart failure. A cascade of hemodynamic and neurohormonal derangements result from a decrease in ventricular performance or cardiac output. Because neurohormonal activation has become a target for intervention in heart failure, the role of selected systems (sympathetic nervous, renin-angiotensin-aldosterone) and of natriuretic peptides is detailed. The spectrum (from compensated to acute decompensated) within which congestive heart failure patients present is reviewed, with special attention paid to the intermediate, transitional group of patients, who pose unique diagnostic and therapeutic challenges. Given these variable presentations, there is an obligation to tailor therapy accordingly."
ebb8dbf8-b837-4e4c-903f-9112fbdeb383,25258196,2014,Atrial fibrillation and heart failure: cause or effect?,"Atrial fibrillation and heart failure: cause or effect?. Atrial fibrillation (AF) and heart failure (HF) are two epidemics of the century that have a close and complex relationship. The mechanisms underlying this association remain an area of ongoing intense research. In this review, we will describe the relationship between these two public health concerns, the mechanisms that fuel the development and perpetuation of both, and the evolving concepts that may revolutionize our approach to this dual epidemic."
2af06165-cccf-4da3-bbcf-db00f5064040,38355415,2024,Serum fibroblast growth factor-2 levels complement vital biomarkers for diagnosing heart failure,"Serum fibroblast growth factor-2 levels complement vital biomarkers for diagnosing heart failure. Background: Early diagnosis of atrial fibrillation is important as it is crucial for improving patient outcomes. Fibroblast growth factor-2 (FGF2) may serve as a diagnostic biomarker for heart failure due to its ability to promote cardiac fibrosis and hypertrophy; however, the relationship between FGF2 concentration and heart failure is unclear. Therefore, this study aimed to explore whether FGF2 could aid in distinguishing patients with heart failure from healthy controls and those with dyspnea without heart failure. Additionally, to evaluate the possible correlation between serum FGF2 levels and its diagnostic parameters in patients with heart failure. Methods: Plasma FGF2 concentration was measured in 114 patients with a complaint of dyspnea (enrolled in the study between January 2022 and August 2022). Based on heart failure diagnosis, the patients were assigned to three groups, as follows: heart failure (n = 80), non-heart-failure dyspnea (n = 34), and healthy controls (n = 36), following physical examination. Possible correlations between serum FGF2 levels and other prognostic parameters in patients with heart failure were analyzed. Results: Serum FGF2 levels were higher in patients with heart failure (125.60 [88.95, 183.40] pg/mL) than in those with non-heart-failure dyspnea (65.30 [28.85, 78.95] pg/mL) and healthy controls (78.90 [60.80, 87.20] pg/mL) (p < 0.001). Receiver operating characteristic curve analysis identified FGF2 concentration as a significant predictor in heart failure diagnosis, with an area under the curve of 0.8693 (p < 0.0001). Importantly, in the heart failure group, serum FGF2 concentrations correlated with key prognostic parameters for heart failure, such as reduced left ventricular ejection fraction and elevated serum levels of N-terminal pro-B-type natriuretic peptide. Conclusions: Elevated serum FGF2 level is strongly associated with an increased risk of heart failure and could serve as a useful biomarker to complement vital diagnostic parameters for heart failure."
ad8c1733-1082-4581-8ffc-0bc109875872,22898804,2012,Heart failure highlights in 2011,"Heart failure highlights in 2011. Heart failure (HF) remains a major medical problem, and the European Journal of Heart Failure is dedicated to publishing research further investigating its pathophysiology and diagnosis in order to help clinicians alleviate symptoms and improve patient outcomes. ( 1) This review reports on important studies in the field of HF published in 2011. All research areas are addressed, including experimental studies, biomarkers, clinical trials, arrhythmias, and new insights into the role of device therapy."
e1faf986-25ac-4666-939f-c310eda30b65,25236882,2014,Relationship between physical activity and heart failure risk in women,"Relationship between physical activity and heart failure risk in women. Background: Physical activity is a modifiable health-related behavior shown to be associated with reduced risk of coronary heart disease and stroke. There is some evidence that this could also be the case for heart failure. We investigated whether total physical activity, as well as different domains of physical activity, was associated with heart failure risk. Methods and results: The Swedish Mammography Cohort was used in which 27 895 women were followed up from 1997 to 2011. First event of heart failure was ascertained through the Swedish National Patient Register and Cause of Death Register. Cox proportional hazards regression analyses were conducted to estimate multivariable-adjusted hazard ratios and 95% confidence intervals. We also analyzed survival percentiles by applying Laplace regression. During an average follow-up time of 13 years (369 207 person-years), we ascertained 2402 first events of heart failure hospitalizations and deaths. We found that moderate to high levels of total physical activity were associated with a reduced risk of future heart failure. When looking into different domains of physical activity, walking/bicycling >20 minutes/d was associated with 29% lower risk of heart failure (95% confidence interval, -36% to -21%), when investigating survival percentiles this could be translated into 18 months longer heart failure-free survival. Conclusions: Our study shows that physical activity could protect against heart failure in women. When looking closer into different domains of physical activity, walking or biking ≥20 minutes every day was associated with the largest risk reduction of heart failure."
8a4ca7cd-2088-407f-b634-3d6a9905773c,37321698,2023,Recent Advances in Translational Research for Heart Failure in Japan,"Recent Advances in Translational Research for Heart Failure in Japan. Despite decades of intensive research and therapeutic development, heart failure remains a leading cause of death worldwide. However, recent advances in several basic and translational research fields, such as genomic analysis and single-cell analysis, have increased the possibility of developing novel diagnostic approaches to heart failure. Most cardiovascular diseases that predispose individuals to heart failure are caused by genetic and environmental factors. It follows that genomic analysis can contribute to the diagnosis and prognostic stratification of patients with heart failure. In addition, single-cell analysis has shown great potential for unveiling the pathogenesis and/or pathophysiology and for discovering novel therapeutic targets for heart failure. Here, we summarize the recent advances in translational research on heart failure in Japan, based mainly on our studies."
9f5e0457-dbb3-4e27-a14f-d68a77af0ff5,19286093,2009,Heart failure,"Heart failure. Despite advances in management of heart failure, the condition remains a major public-health issue, with high prevalence, poor clinical outcomes, and large health-care costs. Risk factors are well known and, thus, preventive strategies should have a positive effect on disease burden. Treatment of established systolic chronic heart failure includes use of agents that block the renin-angiotensin-aldosterone and sympathetic nervous systems to prevent adverse remodelling, to reduce symptoms and prolong survival. Diuretics are used to achieve and maintain euvolaemia. Devices have a key role in management of advanced heart failure and include cardiac resynchronisation in patients with evidence of cardiac dyssynchrony and implantation of a cardioverter defibrillator in individuals with low ejection fraction. Approaches for treatment of acute heart failure and heart failure with preserved ejection fraction are supported by little clinical evidence. Emerging strategies for heart failure management include individualisation of treatment, novel approaches to diagnosis and tracking of therapeutic response, pharmacological agents aimed at new targets, and cell-based and gene-based methods for cardiac regeneration."
878352e9-7b18-4a8e-9a73-4bda04cce59c,19210211,2009,Optimal medical treatment of cardiovascular risk factors: can we prevent the development of heart failure?,"Optimal medical treatment of cardiovascular risk factors: can we prevent the development of heart failure?. Coronary heart disease is the most common cause of heart failure. Its prevalence has increased mainly owing to the improved survival of patients after acute myocardial infarction. In patients with heart failure, the presence of coronary heart disease has been shown to be independently associated with worsened long-term outcomes, including hospitalizations and poor mortality. Coronary heart disease frequently coexists with several major risk factors for the onset and progression of heart failure, such as hypertension, diabetes, obesity and metabolic syndrome, among others. Medical efforts to reduce the incidence of heart failure burden in patients with coronary heart disease and other types of cardiomyopathies must be directed at the prevention of heart failure and coronary risk factors themselves, and not just at the improvement of the management of established disease. This article will address the impact of known risk factors in the development of coronary heart disease and heart failure."
fd28ec64-7f95-4344-ae45-5f62c341376b,28667023,2017,"Autophagy-Inflammasome Interplay in Heart Failure: A Systematic Review on Basics, Pathways, and Therapeutic Perspectives","Autophagy-Inflammasome Interplay in Heart Failure: A Systematic Review on Basics, Pathways, and Therapeutic Perspectives. Aging of the population contributes to the increasing prevalence of heart failure. Autophagy is an evolutionarily conserved process aiming to degrade both long-lived proteins and damaged or excessive cyto-organelles via the lysosomal-mediated pathway. Although autophagy is involved in the normal homeostasis of cardiovascular cells, upregulation of autophagy and its abnormal modulation by inflammation may lead to cardiovascular functional decline and heart failure. Despite major improvements in the prevention, diagnosis, and treatment of cardiovascular diseases, heart failure remains one of the major diagnostic and therapeutic challenges. Here, we review the cardiovascular autophagy and its interplay with inflammation which may lead to heart failure exploring some potential treatment options."
d4fb0d5a-6885-4531-9995-a9cb2f3ebeb6,39439319,2024,[Mechanical circulatory support and replacement in heart failure],"[Mechanical circulatory support and replacement in heart failure]. MECHANICAL CIRCULATORY SUPPORT AND REPLACEMENT IN HEART FAILURE. Technological developments have led to a panel of mechanical devices making possible circulatory support and cardiac replacement in patients with heart failure. Some devices (namely extracorporeal membrane oxygenation or ECMO) allow short-term support in patients with acute heart failure and improve the prognosis. Other devices (left ventricular assist device and total artificial heart) are designed for long-term use in patients with advanced heart failure; although heart transplantation remains the gold standard for these patients, mechanical support devices may keep patients alive until transplantation or become destination therapy if transplantation is contraindicated. The optimal use of mechanical circulatory support needs a strong organizational network of specialized multidisciplinary centers."
5258d213-0ff5-4c00-b41e-ee518e8e3697,18089951,2007,Mitochondria and heart failure,"Mitochondria and heart failure. Purpose of review: Energetic abnormalities in cardiac and skeletal muscle occur in heart failure and correlate with clinical symptoms and mortality. It is likely that the cellular mechanism leading to energetic failure involves mitochondrial dysfunction. Therefore, it is crucial to elucidate the causes of mitochondrial myopathy, in order to improve cardiac and skeletal muscle function, and hence quality of life, in heart failure patients. Recent findings: Recent studies identified several potential stresses that lead to mitochondrial dysfunction in heart failure. Chronically elevated plasma free fatty acid levels in heart failure are associated with decreased metabolic efficiency and cellular insulin resistance. Tissue hypoxia, resulting from low cardiac output and endothelial impairment, can lead to oxidative stress and mitochondrial DNA damage, which in turn causes dysfunction and loss of mitochondrial mass. Therapies aimed at protecting mitochondrial function have shown promise in patients and animal models with heart failure. Summary: Despite current therapies, which provide substantial benefit to patients, heart failure remains a relentlessly progressive disease, and new approaches to treatment are necessary. Novel pharmacological agents are needed that optimize substrate metabolism and maintain mitochondrial integrity, improve oxidative capacity in heart and skeletal muscle, and alleviate many of the clinical symptoms associated with heart failure."
4efb2a1e-4a36-407f-966b-bab5d1d95ab3,40901725,2025,Symptoms matter - symptom diversity and trajectory across different phases of heart failure: from diagnosis to end of life,"Symptoms matter - symptom diversity and trajectory across different phases of heart failure: from diagnosis to end of life. Purpose of review: Heart failure is a complex, progressive and life-limiting condition that affects individuals beyond physical symptoms. Psychosocial and behavioural symptoms, such as anxiety, depression, cognitive impairment, and social withdrawal, substantially impact their quality of life. Despite increasing recognition of multidimensional symptom burden across heart failure trajectory, these non-physical symptoms are often under-recognised by clinicians and researchers. This review summarises current contemporary evidence on symptom experiences from diagnosis of heart failure through to end-of-life, highlighting key features along this continuum. Recent findings: Understanding full symptom profile including physical, psychological, social, and behavioural dimensions is essential to improving symptom management and overall care. However, limited evidence exists on symptoms experienced prior to and during formal diagnosis of heart failure. While some studies identify classic symptoms, the broader spectrum, including symptom normalisation and behavioural adaptations, remains poorly understood. Variation in symptom perception across populations underscores the need for a more individualised and culturally responsive approach. Summary: A systematic and person-centred symptom assessment strategy is critical, particularly during advanced and end-of-life stages of heart failure. Integrating under-recognised symptoms into routine care, through multidisciplinary collaboration, can improve outcomes, enhance care quality, and better support individuals and families throughout the course of the illness."
b36d5f9e-a1ab-4f30-be8c-a8feb0e7068d,31120821,2019,Heart Failure With Preserved Ejection Fraction In Perspective,"Heart Failure With Preserved Ejection Fraction In Perspective. Approximately half of the patients with signs and symptoms of heart failure have a left ventricular ejection fraction that is not markedly abnormal. Despite the historically initial surprise, heightened risks for heart failure specific major adverse events occur across the broad range of ejection fraction, including normal. The recognition of the magnitude of the problem of heart failure with preserved ejection fraction in the past 20 years has spurred an explosion of clinical investigation and growing intensity of informative outcome trials. This article addresses the historic development of this component of the heart failure syndrome, including the epidemiology, pathophysiology, and existing and planned therapeutic studies. Looking forward, more specific phenotyping and even genotyping of subpopulations should lead to improvements in outcomes from future trials."
6a18f20e-3d77-45b9-b74a-31d9e2823121,23917464,2013,Heart failure: Heart failure clinical trials: how do we define success?,"Heart failure: Heart failure clinical trials: how do we define success?. The selection of end points for clinical trials of heart failure is challenging, with important implications for patients, the medical community, and regulatory agencies. The standards used in clinical research on patients with heart failure influence the effectiveness and value of future clinical trials, and the extent to which they can be translated into clinical practice."
27c2243e-17f7-49ac-9d5f-1c7e803bee54,16181036,2005,Acutely decompensated congestive heart failure: new therapies for an old problem,"Acutely decompensated congestive heart failure: new therapies for an old problem. Acutely decompensated heart failure is a common presentation to US emergency departments, and represents a major and increasing proportion of health burden. In contrast to chronic heart failure, where there have been numerous advances in care and corresponding decreases in morbidity and mortality, outcomes of patients with acutely decompensated heart failure have remained relatively unchanged with an approximate 10% 30-day mortality and almost 40% 1-year rehospitalization rate. This is reflected in the relative paucity of guidelines for this condition."
a7ef56e7-b180-45f2-a389-ebd73cbd0a80,8656241,1996,Health-related quality of life as an outcome for patients with heart failure,Health-related quality of life as an outcome for patients with heart failure. The Agency for Health Care Policy and Research Clinical Practice Guidelines on heart failure recommends that providers assess patients' health-related quality of life (HRQOL) and recommends using HRQOL information to modify treatment and guide patient and family teaching to facilitate adaptation to heart failure. This research column reviews eight studies that measured HRQOL as an outcome for patients with medically managed heart failure.
6bc55a3e-b6d6-4b40-8ebd-1abe1524c8ac,8469626,1993,Congestive heart failure in neonates due to intracranial arteriovenous malformation: endovascular treatment,"Congestive heart failure in neonates due to intracranial arteriovenous malformation: endovascular treatment. Newborns with intracranial arteriovenous malformations and congestive heart failure have an extremely poor prognosis. This report describes two infants with intracranial arteriovenous malformations and severe congestive heart failure successfully treated in the newborn period with endovascular embolization. Both infants had immediate improvement in symptoms and both had second embolization procedures performed. Ventriculoperitoneal shunting was necessary in both children because of progressive hydrocephalus. At follow-up of more than 4 years, neither patient has any sign of congestive heart failure, and one is developmentally normal."
b785b3ad-07af-47af-b71b-017fd71b6eb8,36125514,2022,[Management of chronic heart failure: state of the art according to the 2021 guideline],"[Management of chronic heart failure: state of the art according to the 2021 guideline]. Treatment of heart failure with reduced ejection fraction (HFrEF) requires four drug classes that should be initiated simultaneously and up-titrated rapidly. All four have received class I recommendations. Sacubitril/valsartan can be considered in initial treatment, even for patients in whom no previous treatment with an angiotensin converting enzyme inhibitor has been given. Treatment with dapagliflozin and empagliflozin is started irrespective of diabetes mellitus to reduce mortality and hospitalization rates for heart failure. Most drug treatment recommendations for HFrEF can be extrapolated to heart failure with mildly-reduced ejection fraction, even though the evidence base is not as robust as in HFrEF. Treatment individualization considers co-morbidities such as atrial fibrillation, valvular disease and iron deficiency as well as advanced heart failure. Following cardiac decompensation, verciguat is now available as an additional treatment option."
c28920c9-7599-48f0-b16d-79ce36452bc5,11418172,2001,Pacing for heart failure,"Pacing for heart failure. Pacing for patients with severe heart failure without bradyarrhythmia has been proposed as an addition to medical therapy over the past decade. Alteration of the normal electrical activation sequence of the heart modifies its mechanical action, especially when ventricular function is poor. Both the site of ventricular-lead placement and timing with the atria have been manipulated in attempts to alleviate the symptoms of heart failure. Most recently, in addition to the conventional two leads used for pacing, a third lead to pace the left ventricle has been advocated in some patients with heart failure. We review the evidence for pacing in heart failure."
1856ce1f-c78f-44f2-a70d-67dac76275b5,36604473,2023,Blood pressure in heart failure management and prevention,"Blood pressure in heart failure management and prevention. Hypertension is a leading cause of heart failure and other cardiovascular diseases. Its role in the pathogenesis of heart failure with reduced ejection fraction (HFrEF) differs from that in heart failure with preserved ejection fraction (HFpEF). Moreover, rigorous blood pressure control may reduce the incidence of heart failure. However, once heart failure develops, prognosis is affected by blood pressure, which may differ between patients with and without heart failure. Therefore, the association between guideline-directed medical therapy (GDMT) for heart failure and its uptitration must be considered for blood pressure management and should not be overlooked. Heart failure medications affect the blood pressure and efficacy per baseline blood pressure value. This review discusses the potential mechanisms by which hypertension leads to HFrEF or HFpEF, the impact of hypertension on incident heart failure, and the recommended approaches for blood pressure management in patients with heart failure. Comparison between patients with and without heart failure regarding blood pressure The association between CV events and SBP is linear in patients without heart failure; however, it becomes J-shaped or inverse linear in those with heart failure. The management of BP, including optimal BP or pharmacotherapy, differs between the two populations. ACEi angiotensin-converting enzyme inhibitors, ARB angiotensin II receptor blockers; ARNi angiotensin receptor-neprilysin inhibitors, BB beta-blockers, BP blood pressure, CV cardiovascular, DASH Dietary Approaches to Stop Hypertension, GDMT guideline-directed medical therapy, HF heart failure, HFrEF heart failure with reduced ejection fraction, MRA mineralocorticoid receptor antagonists, SBP systolic blood pressure, SGLT2i sodium-glucose cotransporter 2 inhibitors."
cd78b9fd-3687-4be3-8c5c-1843020b9a4e,36780919,2023,PGAM5 expression levels in heart failure and protection ROS-induced oxidative stress and ferroptosis by Keap1/Nrf2,"PGAM5 expression levels in heart failure and protection ROS-induced oxidative stress and ferroptosis by Keap1/Nrf2. Objectives: As a common and frequently occurring disease, heart failure has been paid more and more attention, but the mechanism of its occurrence and development is still unclear. This study investigated that PGAM5 expression levels in heart failure and its underlying mechanisms in vivo and in vitro. Methods: The inhibition of PGAM5 mRNA expression levels in patients with heart failure was compared with the normal group. Results: The serum of PGAM5 mRNA expression was negative correlation with collagen I and collagen III in patients with heart failure. PGAM5 mRNA and protein expression in the heart tissue of mice with heart failure were down-regulated at a time-dependent rate. The inhibition of PGAM5 presented heart failure in the model. PGAM5 reduced inflammation and inhibited ROS-induced oxidative stress in models of heart failure. PGAM5 reduced Ferroptosis in models of heart failure. PGAM5 regulated Keap1/Nrf2 signaling pathway. IP also showed that PGAM5 protein combined with the Keap1 protein. PGAM5 could increase Keap1 protein ubiquitination. Keap1 inhibition affected the effects of PGAM5 in model of heart failure. Conclusions: We conclude that the protection of PGAM5 reduced ROS-induced oxidative stress and ferroptosis by the Keap1/Nrf2 signaling pathway in heart failure, suggesting that targeting this mechanism of PGAM5 may be a feasible strategy to treat heart failure."
0aae9a60-645d-4425-be00-b8003c8a4af9,9027102,1996,[Prognosis of heart failure--value of drug therapy],"[Prognosis of heart failure--value of drug therapy]. During the last decade medical treatment of congestive heart failure has made impressive strides. Several studies have proven that ACE-inhibitors improve symptoms and decrease mortality in patients with severe heart failure. ACE-inhibitors have also been demonstrated to improve prognosis in patients with mild to moderate symptoms of heart failure as well as left ventricular dysfunction. However, long-term medical treatment of severe heart failure is only palliative. Despite treatment with high doses of ACE-inhibitors, 1-year mortality of patients with severe heart failure is as high as 36%. Therefore, at present, cardiac transplantation remains the only alternative treatment for patients with end-stage congestive heart failure."
488bc64f-0934-4a86-9200-fd89704b959d,25353251,2014,[Are aldosterone antagonists effective in patients with mild to moderate heart failure?],"[Are aldosterone antagonists effective in patients with mild to moderate heart failure?]. Problem: Aldosterone antagonist therapy in patients with advanced heart failure and reduced ejection fraction is widely recommended as it decreases mortality and hospitalizations. However, it is unclear how useful this class of drugs is in patients with mild to moderate heart failure. Key messages: The addition of aldosterone antagonists to chronic treatment of patients with mild to moderate heart failure reduces mortality and hospitalizations for heart failure decompensation. Aldosterone antagonists have a similar benefit across the spectrum of patients, regardless of their functional capacity and ejection fraction. Major clinical practice guidelines have not considered much of the existing evidence, and therefore the recommendations of these drugs are more restrictive in the type of heart failure patients. Spironolactone, a widely available and low cost drug, seems to be the best choice for the vast majority of patients with heart failure requiring an aldosterone antagonist."
4d72e4e2-9d4a-45ea-9d88-6c05940841fc,22961410,2013,Diastolic heart failure: a confusing concept,"Diastolic heart failure: a confusing concept. Descriptions of the pathophysiology of heart failure have gone through a substantial evolution in the last 50 years. It is now recognised that heart failure can occur in the presence and also in the absence of a reduction in left ventricular function. In the former situation, this classically has been described to lead to hypotension and secondary salt and volume retention by the kidneys, further aggravating cardiac function. In the latter, this has been described to lead to pulmonary congestion because of impaired cardiac diastolic filling. These concepts have further evolved in the discrimination of 'acute vascular' versus 'acute congestive' heart failure. The current paper builds the argument from numerous smaller observational studies that irrespective of the clinical presentation of heart failure, fluid congestion is the key. If left ventricular function is preserved, fluid retention is probably due to the inability of damaged kidneys to excrete the large amounts of salt ingested with modern diet. In the extreme of end-stage renal disease requiring haemodialysis, heart failure is frequent, but can be prevented almost entirely by strict volume control. Unfortunately, the absence of systematic studies describing fluid volumes and renal haemodynamic and reabsorptive function in patients with acute heart failure precludes the final proof of our concept. This paper therefore is a strong call for mechanistic research in this area."
0210212e-2e80-4705-a16f-4efac3fb9774,856090,1977,Heart failure. A proposed definition and classification,"Heart failure. A proposed definition and classification. Heart failure exists when either the systolic or diastolic operation of the ventricle is impaired to a degree that, despite compensatory mechanisms, the demands of the peripheral organs are not satisfied, the peripheral muscle shortens inadequately, and/or the pulmonary or systemic venous system becomes congested from high filling pressures. Since every pumping system has finite limits and can fail if excessive and prolonged demands are made on it, any definition of failure must take into consideration the degree of stress imposed and whether or not the cardiac response is appropriate or subnormal. When failure is present, it becomes essential to discern whether it involves the intrinsic pumping structures of the heart, the myocardial cells, or, rather, whether failure of one of the other components of the integrated cardiovascular system (for example, valvular dysfunction, ruptured ventricular septum) has occurred."
efd8a376-b1c7-4e39-acb5-1bcc4a2adbb0,26756631,2015,Pathophysiology of Heart Failure,"Pathophysiology of Heart Failure. Heart failure is considered an epidemic disease in the modern world affecting approximately 1% to 2% of adult population. It presents a multifactorial, systemic disease, in which--after cardiac injury--structural, neurohumoral, cellular, and molecular mechanisms are activated and act as a network to maintain physiological functioning. These coordinated, complex processes lead to excessive volume overload, increased sympathetic activity, circulation redistribution, and result in different, parallel developing clinical signs and symptoms. These signs and symptoms sum up to an unspecific clinical picture; thus invasive and noninvasive diagnostic tools are used to get an accurate diagnosis and to specify the underlying cause. The most important, outcome determining factor in heart failure is its constant progression. Constant optimizing of pharmatherapeutical regimes, novel targets, and fine regulation of these processes try to keep these compensatory mechanisms in a physiological range. Beside pharmacological therapy, interventional and surgical therapy options give new chances in the management of heart failure. For the optimization and establishment of these and novel therapeutical approaches, complete and comprehensive understanding of the underlying mechanisms is essentially needed. Besides diagnosis and treatment, efforts should be made for better prevention in heart failure by treatment of risk factors, or identifying and following risk groups. This summary of the pathophysiology of heart failure tries to give a compact overview of basic mechanisms and of the novel unfolding, progressive theory of heart failure to contribute to a more comprehensive knowledge of the disease."
10993bbe-9aa2-4d10-be8b-1d6cdf974056,21731887,2011,Aldosterone and aldosterone receptor antagonists in patients with chronic heart failure,"Aldosterone and aldosterone receptor antagonists in patients with chronic heart failure. Aldosterone is a mineralocorticoid hormone synthesized by the adrenal glands that has several regulatory functions to help the body maintain normal volume status and electrolyte balance. Studies have shown significantly higher levels of aldosterone secretion in patients with congestive heart failure compared with normal patients. Elevated levels of aldosterone have been shown to elevate blood pressure, cause left ventricular hypertrophy, and promote cardiac fibrosis. An appreciation of the true role of aldosterone in patients with chronic heart failure did not become apparent until the publication of the Randomized Aldactone Evaluation Study. Until recently, the use of aldosterone receptor antagonists has been limited to patients with severe heart failure and patients with heart failure following myocardial infarction. The Eplerenone in Mild Patients Hospitalization and Survival Study in Heart Failure (EMPHASIS-HF) study added additional evidence to support the expanded use of aldosterone receptor antagonists in heart failure patients. The results of the EMPHASIS-HF trial showed that patients with mild-to-moderate (New York Heart Association Class II) heart failure had reductions in mortality and hospitalizations from the addition of eplerenone to optimal medical therapy. Evidence remains elusive about the exact mechanism by which aldosterone receptor antagonists improve heart failure morbidity and mortality. The benefits of aldosterone receptor antagonist use in heart failure must be weighed against the potential risk of complications, ie, hyperkalemia and, in the case of spironolactone, possible endocrine abnormalities, in particular gynecomastia. With appropriate monitoring, these risks can be minimized. We now have evidence that patients with mild-to-severe symptoms associated with systolic heart failure will benefit from the addition of an aldosterone receptor antagonist to the standard therapies of angiotensin-converting enzyme inhibitors and beta-blockers. This review will address the pharmacologic basis of aldosterone receptor antagonists in patients with heart failure and the clinical impact of this therapy."
6333f2e8-b7ae-4060-af53-9418d2d7c573,8790948,1996,Evaluation of heart failure patients: objective parameters to assess functional capacity,"Evaluation of heart failure patients: objective parameters to assess functional capacity. Measures of disease severity used in the evaluation of patients with heart failure include survival data, the New York Heart Association classification, ejection fraction, functional assessments, exercise protocols, rest and exercise hemodynamic data, and biochemical parameters including catecholamine levels and serum sodium. Clinicians must integrate these multiple variables into an overall assessment. An overview of the clinical application of these techniques in the evaluation and treatment of patients with heart failure is presented."
1ac989b7-b216-4eb6-b41a-c273dcf513a5,8331798,1993,[Mechanical circulatory support for profound heart failure],"[Mechanical circulatory support for profound heart failure]. Profound heart failure, such as acute myocardial infarction with cardiogenic shock and postcardiotomy ventricular failure, requires mechanical circulatory support when recent medical treatment is ineffective. Intra-aortic balloon pumping, venoarterial bypass, cardiopulmonary bypass, left ventricular bypass, biventricular bypass and left ventricular assist device are commonly used circulatory support methods. Type selection and application timing of circulatory supports, based on the understanding of type of cardiac failure, respiratory function and other organ conditions, appears to be most important for successful treatment of profound heart failure."
66ca79a7-5a18-4ed0-81fa-f90a64f7dca8,31013219,2019,Elevated Swelling-Activated Chloride Current Densities in Hypertrophied Ventricular Myocytes in a Rabbit Heart Failure Model,"Elevated Swelling-Activated Chloride Current Densities in Hypertrophied Ventricular Myocytes in a Rabbit Heart Failure Model. Background: The status of the swelling-activated chloride channel (ICl, swell) during heart failure remains unclear. This study aimed to investigate whether the ICl, swell activity is altered during heart failure and to determine how the ICl, swell influences atrial arrhythmias of the failing heart. Methods: We established a heart failure rabbit model and analyzed the hemodynamic indicators 8 weeks after myocardial infarction, which include left ventricular systolic pressure (LVSP) and left ventricular end-diastolic pressure (LVDEP). Five untreated rabbits and 5 receiving a sham operation served as the control group. Left auricular appendage tissues were obtained and CLCN3 mRNA/CLCN3 protein expression levels were examined by using reverse transcription-polymerase chain reaction and Western blot, respectively. Results: Compared to the control group, the heart failure group showed a significantly decreased LVSP (14.2 ± 0.27 versus 16.9 ± 0.86 kPa, P <.05)and elevated LVDEP (2.49 ± 0.30 versus 0.15 ± 0.03 kPa, P <.05), indicating that myocardial infarction leads to progressive heart failure of rabbits in the heart failure group. CLCN3 mRNA and CLCN3 protein expression were both significantly elevated in the heart failure group compared to the control group (P <.05). Conclusion: In sum, we propose that the dynamic nature of ICl, swell upregulation may contribute to the elevated expression of CLCN3 mRNA and CLCN3 protein, resulting in myocardial cell remodeling induced by heart failure. However, further study is needed to investigate the potential functions of ICl, swell, especially the relation between ICl, swell augmentation and arrhythmia after heart failure."
